"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","2.52","2.52300","1.51933","3.48592","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","2.91","2.91323","1.89391","3.90006","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.20","0.20400","0.11883","0.28263","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.24","0.23541","0.13707","0.32759","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00181","0.00113","0.00251","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","2.34","2.34081","1.47507","3.29038","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","2.87","2.86603","1.97975","3.84522","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.29","0.28800","0.17721","0.39981","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.17","0.16670","0.10665","0.23234","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00181","0.00110","0.00249","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","2.48","2.48435","1.58792","3.41764","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","2.87","2.86886","1.94614","3.79330","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.22","0.21600","0.13075","0.31004","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.17","0.16786","0.10219","0.24214","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00181","0.00109","0.00252","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","2.71","2.70924","1.63640","3.78989","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.00","2.99890","1.94851","4.08335","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.12","0.12000","0.07278","0.16849","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.22","0.21848","0.13579","0.30122","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00181","0.00112","0.00245","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.17","3.17427","1.88635","4.46141","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.73","3.73056","2.46032","5.04520","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.34","0.33600","0.21495","0.46890","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.28","0.27547","0.16561","0.37844","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00181","0.00111","0.00255","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.53","3.52960","1.97266","4.93317","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","4.17","4.16688","2.61048","5.55037","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.36","0.36000","0.20658","0.50513","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.36","0.36122","0.20708","0.50925","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00298","0.00189","0.00408","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.41","3.41336","2.15450","4.76717","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.99","3.99356","2.70685","5.39584","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.22","0.21600","0.13277","0.30671","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.38","0.38343","0.23650","0.53297","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00405","0.00248","0.00570","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.35","3.34752","1.97472","4.65297","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.91","3.91499","2.56645","5.25714","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.18","0.18000","0.10328","0.24887","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.42","0.41888","0.25764","0.59019","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.00","0.00406","0.00246","0.00565","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.36","3.35697","2.06853","4.61678","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.96","3.95990","2.62096","5.21135","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.18","0.18000","0.10784","0.25256","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.33","0.32738","0.19538","0.45406","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.01","0.00504","0.00307","0.00719","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.41","3.41304","2.08870","4.72697","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.97","3.97346","2.65182","5.30834","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.23","0.22800","0.13875","0.31754","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","1.78","1.78226","1.12923","2.43110","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.84","3.84357","2.35929","5.35382","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","6.86","6.85711","5.09255","8.54040","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2000","2000","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","1.23","1.23129","0.75596","1.74001","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","1.75","1.74677","1.09685","2.45519","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.84","3.84489","2.28907","5.32821","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","6.85","6.85232","5.04889","8.64764","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2001","2001","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","1.26","1.26067","0.75665","1.76832","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","1.63","1.63399","0.93870","2.22732","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.71","3.71176","2.27830","5.05354","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","6.67","6.67310","5.01454","8.22383","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2002","2002","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","1.33","1.32735","0.81525","1.83709","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","1.73","1.72902","1.03106","2.40341","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.69","3.69415","2.28799","5.15852","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","6.91","6.91212","5.21709","8.52058","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2003","2003","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","1.49","1.48895","0.93540","2.06890","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","1.82","1.82430","1.14281","2.56859","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2004","2004","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.28","0.27892","0.17587","0.38149","","",""
